Employee_ID;EmployeeCode;FirstName;LastName;FullName;Gender;Age;AgeGroup;BusinessTravel;DistanceFromHome;State;Ethnicity;MaritalStatus;Salary;StockOptionLevel;OverTime;HireDate;Attrition;YearsAtCompany;YearsInMostRecentRole;YearsSinceLastPromotion;YearsWithCurrentManager;DepartmentName;EducationLevel;EducationField;JobRole
379;4500-37EB;Haydon;Bastable;Haydon Bastable;Male;30;25-34;Frequent Traveller;40;CA;Mixed or multiple ethnic groups;Divorced;44632.00;1;No;2013-03-26;Yes;1;0;0;0;Sales;High School;Marketing;Sales Representative
380;450D-13A9;Arlene;Warstall;Arlene Warstall;Female;26;25-34;Some Travel;29;NY;Black or African American;Single;28024.00;0;No;2015-11-30;No;7;0;7;5;Sales;Bachelors;Economics;Sales Representative
381;4563-8637;Vernor;Farrell;Vernor Farrell;Male;25;25-34;Some Travel;44;CA;Mixed or multiple ethnic groups;Married;75635.00;2;No;2017-06-07;No;5;2;2;5;Sales;High School;Marketing;Sales Executive
382;4565-62DE;Travis;Janota;Travis Janota;Male;37;35-44;Some Travel;29;IL;Mixed or multiple ethnic groups;Single;155506.00;0;No;2014-03-18;No;8;8;8;8;Technology;Bachelors;Computer Science;Machine Learning Engineer
383;45A4-C1D0;Baxy;Goodliff;Baxy Goodliff;Male;22;Under 25;Some Travel;11;IL;Mixed or multiple ethnic groups;Divorced;74314.00;1;No;2018-03-14;No;4;0;1;3;Technology;Bachelors;Computer Science;Software Engineer
384;45BA-6683;Hort;Rawstron;Hort Rawstron;Male;23;Under 25;Some Travel;1;IL;Black or African American;Divorced;47648.00;1;Yes;2017-08-29;No;5;2;4;5;Technology;No Formal Qualifications;Other;Data Scientist
385;45D2-369E;Melvin;McGeneay;Melvin McGeneay;Male;30;25-34;Some Travel;7;CA;White;Married;70182.00;1;No;2013-06-07;No;9;8;9;8;Technology;No Formal Qualifications;Information Systems;Data Scientist
386;45D7-5C8A;Artemus;Boyet;Artemus Boyet;Male;26;25-34;Some Travel;45;CA;Black or African American;Married;20650.00;1;No;2014-05-10;Yes;2;0;0;1;Sales;Bachelors;Technical Degree;Sales Representative
387;45F9-3A37;Talbot;Sturgess;Talbot Sturgess;Male;21;Under 25;Some Travel;34;CA;Black or African American;Single;61758.00;0;No;2022-11-22;Yes;0;0;0;0;Technology;Masters;Information Systems;Software Engineer
388;45FF-ACE6;Korrie;Plampin;Korrie Plampin;Female;28;25-34;Some Travel;13;CA;White;Married;207479.00;3;No;2020-07-19;Yes;1;0;0;0;Sales;Bachelors;Marketing;Sales Executive
389;4626-5168;Tades;Haggith;Tades Haggith;Male;18;Under 25;Some Travel;37;CA;White;Single;32480.00;0;No;2022-03-25;No;0;0;0;0;Sales;Masters;Marketing;Sales Representative
390;462E-03DF;Muffin;Ellcome;Muffin Ellcome;Female;45;45-54;Some Travel;20;NY;White;Married;90264.00;0;Yes;2012-03-19;No;10;2;4;4;Technology;No Formal Qualifications;Computer Science;Software Engineer
391;4657-FE18;Staford;Perrins;Staford Perrins;Non-Binary;29;25-34;Some Travel;25;CA;American Indian or Alaska Native;Married;145716.00;1;No;2018-02-22;Yes;1;0;1;1;Technology;High School;Information Systems;Senior Software Engineer
392;465A-91D1;Ranna;Crosbie;Ranna Crosbie;Female;42;35-44;Some Travel;36;NY;Other;Single;43753.00;0;No;2013-05-01;No;9;0;1;1;Sales;No Formal Qualifications;Marketing;Sales Representative
393;4673-EBEC;Ollie;Chellam;Ollie Chellam;Male;28;25-34;Some Travel;24;NY;Mixed or multiple ethnic groups;Married;78735.00;1;No;2015-07-23;No;7;0;2;4;Sales;High School;Marketing;Sales Executive
394;467E-977A;Jud;Melanaphy;Jud Melanaphy;Male;20;Under 25;Some Travel;28;CA;Black or African American;Single;38508.00;0;No;2022-12-26;No;0;0;0;0;Technology;High School;Computer Science;Software Engineer
395;468A-E249;Ninon;Leathwood;Ninon Leathwood;Female;26;25-34;Some Travel;22;CA;Mixed or multiple ethnic groups;Married;206137.00;1;No;2015-06-27;No;7;1;1;5;Technology;Bachelors;Business Studies;Engineering Manager
396;469A-8121;Baxie;Rising;Baxie Rising;Male;30;25-34;Some Travel;36;CA;American Indian or Alaska Native;Married;328415.00;0;No;2012-01-20;No;10;1;10;1;Technology;Masters;Information Systems;Engineering Manager
397;46C8-1E24;Anjela;Berns;Anjela Berns;Female;47;45-54;Some Travel;32;CA;White;Single;243869.00;0;No;2020-10-04;No;2;1;1;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
398;46D6-CA7A;Vanya;Gittoes;Vanya Gittoes;Male;27;25-34;Frequent Traveller;16;CA;Mixed or multiple ethnic groups;Single;75275.00;0;No;2016-01-19;No;6;4;5;5;Technology;Masters;Information Systems;Senior Software Engineer
399;46E1-5086;Herculie;Wasielewicz;Herculie Wasielewicz;Non-Binary;18;Under 25;Some Travel;4;NY;White;Single;74515.00;3;Yes;2022-03-23;No;0;0;0;0;Sales;Masters;Marketing;Sales Executive
400;46ED-4007;Ulysses;Wathan;Ulysses Wathan;Male;34;25-34;Frequent Traveller;40;IL;Asian or Asian American;Married;140097.00;0;No;2013-09-27;No;9;2;8;6;Sales;Bachelors;Economics;Sales Executive
401;473C-EA4E;Myron;Millard;Myron Millard;Male;26;25-34;Some Travel;28;CA;Mixed or multiple ethnic groups;Married;246505.00;1;No;2017-09-04;No;5;1;3;2;Technology;Doctorate;Computer Science;Engineering Manager
402;4795-4D3F;Tammy;Flaws;Tammy Flaws;Male;20;Under 25;Some Travel;18;CA;White;Married;28544.00;1;Yes;2022-04-27;No;0;0;0;0;Technology;Masters;Computer Science;Data Scientist
403;47A0-559B;Ermentrude;Berrie;Ermentrude Berrie;Non-Binary;39;35-44;Some Travel;12;IL;White;Married;293132.00;0;No;2012-01-05;No;10;10;10;0;Technology;Bachelors;Computer Science;Engineering Manager
404;47C9-BD11;Conrad;Soule;Conrad Soule;Prefer Not To Say;43;35-44;Frequent Traveller;37;CA;White;Married;199718.00;0;No;2020-08-03;No;2;1;2;2;Technology;No Formal Qualifications;Information Systems;Senior Software Engineer
405;4846-2EC2;Luise;Ornillos;Luise Ornillos;Female;26;25-34;Some Travel;31;CA;White;Married;56187.00;1;No;2020-05-26;No;2;2;2;2;Technology;High School;Information Systems;Software Engineer
406;4862-E40F;Cob;Stewart;Cob Stewart;Male;46;45-54;Some Travel;39;CA;Mixed or multiple ethnic groups;Single;381759.00;0;No;2018-06-15;No;4;2;4;4;Technology;Bachelors;Computer Science;Analytics Manager
407;4875-109B;Molly;Lawdham;Molly Lawdham;Female;23;Under 25;Some Travel;40;IL;White;Married;52039.00;0;Yes;2018-09-03;No;4;1;1;0;Sales;Masters;Marketing;Sales Executive
408;4886-62DF;Gabey;Trethowan;Gabey Trethowan;Female;48;45-54;Some Travel;45;IL;White;Single;207456.00;0;No;2013-10-18;No;9;2;6;4;Technology;Bachelors;Other;Senior Software Engineer
409;489B-14EC;Harley;Angelini;Harley Angelini;Female;21;Under 25;Some Travel;15;IL;White;Married;62882.00;0;Yes;2021-01-09;Yes;0;0;0;0;Technology;High School;Computer Science;Machine Learning Engineer
410;48B9-8A61;Clarita;Chetter;Clarita Chetter;Female;19;Under 25;Some Travel;44;CA;White;Single;42900.00;2;Yes;2021-02-28;No;1;0;1;0;Technology;Masters;Computer Science;Machine Learning Engineer
411;4938-402A;Gherardo;Stratiff;Gherardo Stratiff;Male;24;Under 25;No Travel;6;CA;Black or African American;Divorced;135407.00;1;No;2018-07-05;No;4;2;4;2;Sales;Bachelors;Economics;Manager
412;494B-7047;Nicolina;Cordelle;Nicolina Cordelle;Non-Binary;22;Under 25;No Travel;32;NY;White;Single;38358.00;0;No;2019-07-05;No;3;2;2;3;Technology;High School;Computer Science;Software Engineer
413;4969-9A35;Thekla;Flintuff;Thekla Flintuff;Non-Binary;39;35-44;Frequent Traveller;8;CA;Asian or Asian American;Single;137427.00;0;Yes;2012-03-04;No;10;9;10;8;Technology;Masters;Information Systems;Software Engineer
414;4971-33F9;Fremont;Ackenson;Fremont Ackenson;Male;41;35-44;Some Travel;28;NY;American Indian or Alaska Native;Divorced;184411.00;3;No;2017-10-17;No;5;5;5;4;Technology;Masters;Business Studies;Senior Software Engineer
415;49B2-0364;Husain;Frizzell;Husain Frizzell;Male;45;45-54;Frequent Traveller;1;NY;Black or African American;Married;70487.00;1;No;2012-05-09;No;10;0;7;3;Sales;Bachelors;Marketing;Sales Representative
416;4A0E-3728;Nancy;Summerton;Nancy Summerton;Female;28;25-34;No Travel;4;IL;White;Married;152909.00;1;No;2019-02-15;No;3;1;3;2;Human Resources;Doctorate;Economics;HR Executive
417;4A0E-9958;Axel;Aicheson;Axel Aicheson;Male;26;25-34;Some Travel;6;CA;Black or African American;Married;89771.00;2;Yes;2016-10-04;Yes;1;0;0;0;Technology;Masters;Information Systems;Machine Learning Engineer
418;4A39-E8E6;Hernando;Larkings;Hernando Larkings;Male;35;35-44;Some Travel;26;CA;White;Married;311475.00;0;No;2014-04-15;No;8;0;0;2;Technology;Bachelors;Information Systems;Engineering Manager
419;4A5B-6102;Gabby;Gartsyde;Gabby Gartsyde;Male;19;Under 25;Some Travel;23;CA;White;Single;67873.00;0;Yes;2022-10-15;No;0;0;0;0;Technology;Bachelors;Computer Science;Senior Software Engineer
420;4B6E-3C21;Heidie;McCrone;Heidie McCrone;Female;32;25-34;Some Travel;29;CA;White;Divorced;68043.00;0;No;2013-09-25;Yes;8;0;1;6;Sales;Masters;Economics;Sales Executive
421;4B7E-9DE5;Tanner;Syplus;Tanner Syplus;Male;21;Under 25;Some Travel;5;NY;White;Married;25060.00;1;No;2021-03-22;No;1;1;1;1;Technology;Bachelors;Computer Science;Software Engineer
422;4BE1-4A7B;Alexander;Winstone;Alexander Winstone;Male;23;Under 25;Frequent Traveller;10;NY;White;Divorced;44566.00;0;Yes;2020-01-29;Yes;1;0;0;0;Technology;Bachelors;Information Systems;Software Engineer
423;4BED-C7C2;Kahlil;Kelso;Kahlil Kelso;Male;24;Under 25;Some Travel;18;CA;White;Married;29722.00;1;No;2019-11-06;No;3;1;3;2;Technology;Bachelors;Information Systems;Software Engineer
424;4C06-7031;Jaine;Pashan;Jaine Pashan;Female;43;35-44;Some Travel;35;CA;White;Single;286660.00;0;No;2021-04-26;No;1;0;0;1;Technology;Doctorate;Computer Science;Engineering Manager
425;4C41-7F73;Libby;Mustoe;Libby Mustoe;Female;24;Under 25;Some Travel;30;CA;White;Divorced;94318.00;1;Yes;2016-09-21;No;6;3;6;5;Technology;Bachelors;Computer Science;Machine Learning Engineer
426;4C62-5BE8;Cristine;Lambdon;Cristine Lambdon;Non-Binary;39;35-44;Frequent Traveller;4;CA;White;Single;87879.00;0;Yes;2013-05-25;No;9;6;8;9;Technology;No Formal Qualifications;Business Studies;Software Engineer
427;4C66-6E16;Niki;Boseley;Niki Boseley;Male;33;25-34;Some Travel;4;CA;Black or African American;Single;335261.00;0;No;2017-08-03;No;5;5;5;0;Technology;Masters;Information Systems;Engineering Manager
428;4C72-E72F;Sharlene;MacGuffog;Sharlene MacGuffog;Female;24;Under 25;Some Travel;43;CA;White;Divorced;54841.00;3;Yes;2018-05-31;No;4;3;4;0;Sales;High School;Economics;Sales Executive
429;4C88-27A1;Eleonora;Grosier;Eleonora Grosier;Female;21;Under 25;Some Travel;38;CA;White;Married;63049.00;0;Yes;2021-03-01;Yes;0;0;0;0;Technology;No Formal Qualifications;Information Systems;Senior Software Engineer
430;4C99-E626;Friederike;Wandrey;Friederike Wandrey;Female;25;25-34;No Travel;11;CA;Black or African American;Single;96779.00;0;No;2018-05-14;No;4;0;0;3;Technology;Bachelors;Computer Science;Data Scientist
431;4CA1-F139;Rockwell;Draysay;Rockwell Draysay;Male;24;Under 25;Frequent Traveller;34;NY;Black or African American;Single;28484.00;0;Yes;2019-05-01;Yes;1;1;1;1;Technology;High School;Computer Science;Software Engineer
432;4CCA-B1E6;Dolf;Featenby;Dolf Featenby;Male;43;35-44;Some Travel;39;CA;White;Divorced;176705.00;1;No;2012-05-05;No;10;5;7;7;Sales;High School;Marketing;Sales Executive
433;4CD7-B91C;Jaime;Luca;Jaime Luca;Male;21;Under 25;Some Travel;43;CA;White;Single;71698.00;0;No;2019-06-05;No;3;0;3;3;Technology;High School;Computer Science;Machine Learning Engineer
434;4D07-1452;Duke;Whittenbury;Duke Whittenbury;Male;21;Under 25;Frequent Traveller;42;NY;White;Single;46750.00;0;No;2020-03-23;No;2;0;0;0;Sales;High School;Marketing;Sales Executive
435;4D59-B831;Nell;Teague;Nell Teague;Female;25;25-34;Some Travel;14;CA;Other;Married;22150.00;1;No;2018-06-25;Yes;2;0;1;1;Human Resources;No Formal Qualifications;Human Resources;Recruiter
436;4D7E-BDA4;Asher;Esson;Asher Esson;Male;34;25-34;Some Travel;19;CA;Asian or Asian American;Single;46740.00;0;No;2014-03-06;No;8;1;6;1;Sales;Bachelors;Marketing;Sales Representative
437;4D95-ECAD;Daffy;Borlease;Daffy Borlease;Female;23;Under 25;Some Travel;32;CA;White;Divorced;47294.00;3;No;2019-12-18;No;3;0;2;0;Technology;Masters;Computer Science;Data Scientist
438;4DA0-81D7;Cole;Vost;Cole Vost;Male;28;25-34;Some Travel;34;CA;Asian or Asian American;Single;94534.00;0;No;2013-05-11;No;9;3;3;1;Human Resources;High School;Marketing;HR Executive
439;4DDB-A84D;Nevins;Quick;Nevins Quick;Male;46;45-54;Some Travel;38;IL;White;Married;325452.00;1;No;2018-12-16;No;4;3;4;3;Sales;Bachelors;Marketing;Sales Executive
440;4DE2-9EB3;Isacco;Origan;Isacco Origan;Non-Binary;22;Under 25;No Travel;7;CA;White;Married;27782.00;3;No;2021-12-13;No;1;1;1;1;Technology;Bachelors;Information Systems;Software Engineer
441;4E65-CCD0;Billie;Sanday;Billie Sanday;Non-Binary;26;25-34;Some Travel;16;CA;White;Married;54746.00;1;Yes;2015-01-27;No;7;2;4;4;Technology;No Formal Qualifications;Computer Science;Senior Software Engineer
442;4F1D-6F75;Corry;Redwall;Corry Redwall;Female;19;Under 25;Some Travel;33;NY;White;Married;49005.00;0;No;2021-08-04;No;1;0;1;0;Technology;Bachelors;Other;Senior Software Engineer
443;4F22-FF67;Care;Ireland;Care Ireland;Male;24;Under 25;Some Travel;24;NY;White;Single;28156.00;0;Yes;2016-11-18;No;6;6;6;5;Technology;Bachelors;Computer Science;Software Engineer
444;4F28-CFAF;Juditha;Burdell;Juditha Burdell;Female;25;25-34;Some Travel;11;IL;Black or African American;Single;53930.00;0;Yes;2018-09-13;Yes;3;2;3;1;Sales;Bachelors;Marketing;Sales Executive
445;4F64-A0E2;Baird;Trays;Baird Trays;Non-Binary;48;45-54;Frequent Traveller;9;NY;Native Hawaiian;Divorced;288450.00;2;Yes;2014-05-24;No;8;2;6;4;Sales;Bachelors;Economics;Sales Executive
446;4FA9-D343;Consolata;Risom;Consolata Risom;Female;21;Under 25;Frequent Traveller;33;NY;White;Divorced;60810.00;1;No;2021-05-18;No;1;0;1;1;Sales;Bachelors;Marketing;Sales Executive
447;4FAC-96CB;Dwayne;Sturror;Dwayne Sturror;Male;24;Under 25;Some Travel;9;CA;White;Divorced;110542.00;1;No;2019-08-23;No;3;3;3;2;Sales;Masters;Marketing;Sales Executive
448;4FBA-4591;Sib;Coughan;Sib Coughan;Female;42;35-44;Some Travel;20;CA;Black or African American;Married;241646.00;3;Yes;2019-01-07;No;3;0;1;3;Sales;Masters;Marketing;Sales Executive
449;4FC2-A40D;Gayle;Riseley;Gayle Riseley;Female;32;25-34;No Travel;12;NY;Black or African American;Married;316725.00;1;No;2012-02-02;No;10;6;10;2;Technology;Bachelors;Computer Science;Engineering Manager
450;4FCD-7D65;Frannie;Dunrige;Frannie Dunrige;Female;24;Under 25;No Travel;26;CA;Asian or Asian American;Divorced;77358.00;1;Yes;2017-05-30;No;5;0;0;4;Technology;Masters;Computer Science;Senior Software Engineer
451;4FD5-CC71;Sibley;Jeans;Sibley Jeans;Female;22;Under 25;Some Travel;31;CA;Black or African American;Married;75738.00;3;Yes;2019-02-23;Yes;3;1;2;0;Technology;Masters;Information Systems;Software Engineer
452;5000-8203;Otha;Lehrmann;Otha Lehrmann;Female;38;35-44;Some Travel;10;CA;White;Divorced;445906.00;2;Yes;2020-01-13;No;2;0;1;2;Technology;Masters;Information Systems;Analytics Manager
453;5021-423E;Standford;Dodshun;Standford Dodshun;Male;18;Under 25;Frequent Traveller;25;NY;White;Single;72639.00;0;No;2022-09-28;No;0;0;0;0;Technology;Masters;Information Systems;Data Scientist
454;5021-95FC;Louie;Trowsdall;Louie Trowsdall;Male;29;25-34;Some Travel;44;CA;White;Single;377203.00;0;Yes;2013-07-16;Yes;5;4;4;0;Sales;Bachelors;Marketing;Manager
455;503B-AACE;Cherilynn;Swafford;Cherilynn Swafford;Female;25;25-34;Some Travel;10;CA;Mixed or multiple ethnic groups;Single;23198.00;0;No;2018-07-26;No;4;0;3;0;Technology;Bachelors;Information Systems;Data Scientist
456;5060-A677;Zebulen;Rubrow;Zebulen Rubrow;Male;26;25-34;Frequent Traveller;45;CA;Mixed or multiple ethnic groups;Divorced;108865.00;2;No;2016-01-21;Yes;1;0;0;1;Technology;Bachelors;Information Systems;Machine Learning Engineer
457;50FB-5702;Betty;Greetland;Betty Greetland;Female;31;25-34;No Travel;7;NY;White;Married;186215.00;1;No;2021-01-04;No;1;0;1;1;Sales;High School;Marketing;Sales Executive
458;5154-0F13;Hilary;Easlea;Hilary Easlea;Male;19;Under 25;Frequent Traveller;44;CA;White;Single;37645.00;1;No;2022-08-27;No;0;0;0;0;Sales;Bachelors;Marketing;Sales Executive
459;5160-53BD;Conrado;Tomaini;Conrado Tomaini;Non-Binary;29;25-34;Some Travel;24;NY;Black or African American;Single;41307.00;0;No;2014-08-19;Yes;0;0;0;0;Technology;Bachelors;Computer Science;Software Engineer
460;51A4-EA6E;Jo;Medlar;Jo Medlar;Non-Binary;46;45-54;Some Travel;17;CA;White;Married;223874.00;1;No;2021-07-19;Yes;1;0;0;0;Sales;Bachelors;Marketing;Sales Executive
461;5222-EBE1;Saxe;Theodoris;Saxe Theodoris;Male;30;25-34;Some Travel;14;CA;Asian or Asian American;Married;194823.00;1;No;2012-04-01;No;10;4;9;8;Technology;Masters;Computer Science;Machine Learning Engineer
462;5237-1B85;Faydra;Losbie;Faydra Losbie;Female;28;25-34;Some Travel;9;NY;Asian or Asian American;Single;43578.00;0;Yes;2012-04-27;Yes;5;3;5;5;Technology;Masters;Computer Science;Software Engineer
463;528C-3E0D;Giffer;Raspin;Giffer Raspin;Male;30;25-34;Some Travel;4;CA;Native Hawaiian;Married;42045.00;0;Yes;2013-10-15;Yes;6;0;3;3;Technology;No Formal Qualifications;Information Systems;Data Scientist
464;5293-AC5C;Sydney;Metham;Sydney Metham;Male;44;35-44;Some Travel;27;NY;Asian or Asian American;Single;101906.00;0;No;2014-03-15;No;8;3;4;7;Sales;Bachelors;Economics;Sales Executive
465;52CC-3E9E;Ogdon;Madsen;Ogdon Madsen;Male;30;25-34;Frequent Traveller;13;CA;Mixed or multiple ethnic groups;Divorced;40321.00;1;Yes;2013-08-26;Yes;5;0;0;3;Technology;Masters;Computer Science;Software Engineer
466;52DD-757F;Danielle;Viste;Danielle Viste;Female;48;45-54;No Travel;40;CA;White;Divorced;92884.00;1;No;2012-05-30;No;10;5;9;2;Technology;High School;Information Systems;Machine Learning Engineer
467;531D-788E;Durand;Boord;Durand Boord;Male;21;Under 25;Frequent Traveller;16;CA;White;Single;42569.00;0;No;2022-04-13;Yes;0;0;0;0;Technology;High School;Computer Science;Data Scientist
468;533B-938D;Morris;Bente;Morris Bente;Male;28;25-34;Some Travel;43;NY;Mixed or multiple ethnic groups;Divorced;157549.00;1;No;2015-10-20;No;7;0;0;3;Sales;Masters;Marketing;Sales Executive
469;5381-86E4;Walker;Tribble;Walker Tribble;Male;24;Under 25;Some Travel;11;CA;White;Single;57054.00;0;No;2018-11-28;No;4;4;4;4;Technology;Bachelors;Computer Science;Senior Software Engineer
470;5395-75A1;Ludwig;Ferrara;Ludwig Ferrara;Male;26;25-34;Some Travel;41;NY;Asian or Asian American;Single;61238.00;0;No;2016-04-11;No;6;4;6;3;Sales;Masters;Marketing;Sales Executive
471;5416-F925;John;Tempest;John Tempest;Male;43;35-44;No Travel;14;NY;White;Married;76331.00;0;No;2014-06-18;No;8;2;4;3;Technology;No Formal Qualifications;Computer Science;Data Scientist
472;541F-3E19;Dot;Aherne;Dot Aherne;Female;27;25-34;Some Travel;30;CA;White;Single;49374.00;0;Yes;2014-04-02;Yes;1;0;0;1;Technology;No Formal Qualifications;Information Systems;Data Scientist
473;542E-321D;Spencer;Gabitis;Spencer Gabitis;Male;30;25-34;No Travel;25;CA;Black or African American;Single;248259.00;0;No;2022-11-24;No;0;0;0;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
474;543B-0EE5;Theodore;Parrington;Theodore Parrington;Male;20;Under 25;Some Travel;39;NY;White;Married;20418.00;0;No;2022-04-24;No;0;0;0;0;Technology;Bachelors;Other;Software Engineer
475;5468-EEE1;Forbes;Toretta;Forbes Toretta;Male;28;25-34;No Travel;44;NY;White;Married;218406.00;1;No;2012-02-17;No;10;10;10;10;Technology;High School;Computer Science;Senior Software Engineer
476;5476-CA0D;Kayley;Snoad;Kayley Snoad;Female;31;25-34;Frequent Traveller;4;NY;Native Hawaiian;Single;69747.00;0;No;2012-01-12;Yes;6;5;5;1;Technology;High School;Information Systems;Data Scientist
477;549F-B3E7;Arlyne;Paylie;Arlyne Paylie;Female;41;35-44;No Travel;34;NY;White;Married;109747.00;1;No;2013-07-20;No;9;8;9;5;Sales;High School;Marketing;Sales Executive
478;54D0-5A71;Dur;Lebarree;Dur Lebarree;Male;24;Under 25;Some Travel;9;CA;White;Married;33443.00;1;Yes;2019-09-24;No;3;3;3;0;Technology;Bachelors;Business Studies;Software Engineer
479;5544-4583;Jennee;Proske;Jennee Proske;Female;41;35-44;Some Travel;42;CA;Asian or Asian American;Married;142853.00;1;No;2014-05-27;No;8;7;8;7;Sales;Bachelors;Technical Degree;Sales Executive
480;556B-374A;Ralf;Moulton;Ralf Moulton;Male;30;25-34;Some Travel;43;NY;White;Married;135160.00;1;No;2021-07-10;No;1;1;1;0;Sales;Bachelors;Technical Degree;Sales Executive
481;55A7-8D82;Allyn;Glyde;Allyn Glyde;Non-Binary;23;Under 25;Frequent Traveller;34;NY;White;Married;75948.00;0;No;2020-09-26;No;2;0;0;2;Human Resources;Masters;Human Resources;HR Executive
482;55B1-3712;Katine;Fielder;Katine Fielder;Female;26;25-34;Some Travel;36;CA;White;Married;22162.00;1;Yes;2016-10-15;No;6;4;5;6;Technology;Masters;Information Systems;Data Scientist
483;55D6-1423;Benyamin;Wasielewicz;Benyamin Wasielewicz;Male;43;35-44;No Travel;15;CA;Asian or Asian American;Divorced;76826.00;1;No;2012-04-14;No;10;9;9;7;Technology;High School;Other;Machine Learning Engineer
484;55DC-C0F0;Marysa;Stannislawski;Marysa Stannislawski;Female;23;Under 25;Some Travel;26;NY;White;Single;67718.00;0;No;2020-08-07;No;2;1;2;1;Sales;Bachelors;Economics;Sales Executive
